,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
94,Q61990,PCBP2_MOUSE,Poly(rC)-binding protein 2,Mus musculus (Mouse),"nucleoplasm ISO, nucleus IDA, cytosol ISO, cytoplasm ISO, postsynaptic density ISO","GO:0005829, GO:0005737, GO:0014069, GO:0005654, GO:0005634","ubiquitin protein ligase binding ISO, enzyme binding ISO, DNA binding IDA, mRNA binding IBA, single-stranded DNA binding IBA, RNA binding ISO, C-rich single-stranded DNA binding IDA","GO:1990829, GO:0003677, GO:0019899, GO:0003729, GO:0003697, GO:0031625, GO:0003723","proteasome-mediated ubiquitin-dependent protein catabolic process ISS, viral RNA genome replication ISO, innate immune response IEA, defense response to virus IEA, IRES-dependent viral translational initiation ISO, regulation of RNA metabolic process IBA, regulation of gene expression IBA, negative regulation of defense response to virus ISS","GO:0051607, GO:0039694, GO:0045087, GO:0075522, GO:0010468, GO:0043161, GO:0050687, GO:0051252"," Phosphoprotein,  Immunity,  Ubl conjugation,  Antiviral defense,  DNA-binding,  Repeat,  RNA-binding,  Cytoplasm, Alternative splicing,  Innate immunity,  Nucleus, Direct protein sequencing,  Reference proteome, Isopeptide bond, Ribonucleoprotein","GO:0008152, GO:0050896, GO:0044419, GO:0002376, GO:0009987, GO:0065007",GO:0005488,"GO:0043226, GO:0005622"
95,P34022,RANG_MOUSE,Ran-specific GTPase-activating protein,Mus musculus (Mouse),"axon cytoplasm ISO, cytoplasm IDA, centrosome IDA, nuclear pore IBA, cytosol ISO, plasma membrane bounded cell projection cytoplasm ISO, nucleus ISO","GO:1904115, GO:0005813, GO:0032838, GO:0005737, GO:0005829, GO:0005643, GO:0005634","GTPase activator activity IEA, GDP-dissociation inhibitor activity ISO, Ran GTPase binding IBA","GO:0005092, GO:0005096, GO:0008536","intracellular transport IEA, positive regulation of mitotic centrosome separation IDA, spindle organization IDA, cellular response to drug IEA, positive regulation of neuron projection development ISO, cellular response to leptomycin B ISO, response to calcium ion IEA","GO:0046604, GO:0010976, GO:0046907, GO:0007051, GO:0072750, GO:0035690, GO:0051592"," Reference proteome,  GTPase activation,  Phosphoprotein, Acetylation","GO:0050896, GO:0009987, GO:0065007, GO:0051179","GO:0005488, GO:0098772","GO:0043226, GO:0140513, GO:0005815, GO:0005737, GO:0005622"
96,P80317,TCPZ_MOUSE,T-complex protein 1 subunit zeta,Mus musculus (Mouse),"microtubule ISO, acrosomal vesicle IDA, cell body IDA, cytosol ISO, zona pellucida receptor complex IDA, chaperonin-containing T-complex IDA","GO:0002199, GO:0005829, GO:0001669, GO:0005832, GO:0044297, GO:0005874","ATP binding IEA, WD40-repeat domain binding ISO, unfolded protein binding IBA","GO:0071987, GO:0005524, GO:0051082","positive regulation of establishment of protein localization to telomere ISO, toxin transport IMP, protein folding IBA, protein stabilization ISO, positive regulation of telomere maintenance via telomerase ISO, binding of sperm to zona pellucida IDA","GO:0050821, GO:0007339, GO:0006457, GO:0032212, GO:1901998, GO:1904851"," Direct protein sequencing,  Phosphoprotein, Ubl conjugation,  Chaperone,  ATP-binding,  Nucleotide-binding,  Cytoplasm, Acetylation,  Reference proteome, Isopeptide bond","GO:0009987, GO:0065007, GO:0022414, GO:0051179",GO:0005488,"GO:0101031, GO:0043226, GO:0099080"
97,P80313,TCPH_MOUSE,T-complex protein 1 subunit eta,Mus musculus (Mouse),"cell body IDA, microtubule ISO, mitochondrion HDA, chaperonin-containing T-complex IDA","GO:0005739, GO:0005832, GO:0044297, GO:0005874","identical protein binding IPI, ATP binding IEA, unfolded protein binding IBA","GO:0042802, GO:0005524, GO:0051082","positive regulation of establishment of protein localization to telomere ISO, toxin transport IMP, protein folding IBA, protein stabilization ISO, positive regulation of telomere maintenance via telomerase ISO, binding of sperm to zona pellucida IDA","GO:0050821, GO:0007339, GO:0006457, GO:0032212, GO:1901998, GO:1904851"," Direct protein sequencing, Ubl conjugation,  Chaperone,  Methylation,  ATP-binding,  Nucleotide-binding,  Cytoplasm, Acetylation,  Reference proteome, Isopeptide bond","GO:0009987, GO:0065007, GO:0022414, GO:0051179",GO:0005488,"GO:0101031, GO:0099080, GO:0043226, GO:0005622"
98,P27773,FT,Protein disulfide-isomerase A3,Mus musculus (Mouse),"acrosomal vesicle ISO, smooth endoplasmic reticulum ISO, extracellular region ISO, extracellular space ISO, MHC class I peptide loading complex ISO, mitochondrial intermembrane space ISO, melanosome IEA, plasma membrane ISO, mitochondrion ISO, myelin sheath HDA, TAP complex ISO, apical plasma membrane ISO, cytoplasm ISO, endoplasmic reticulum IDA, nucleus ISO, cell surface IDA, endoplasmic reticulum lumen TAS","GO:0005739, GO:0005790, GO:0042825, GO:0042824, GO:0005783, GO:0043209, GO:0005576, GO:0009986, GO:0016324, GO:0005737, GO:0005615, GO:0005758, GO:0001669, GO:0042470, GO:0005886, GO:0005788, GO:0005634","peptidase activity ISO, peptide disulfide oxidoreductase activity ISO, identical protein binding ISO, protein disulfide isomerase activity IBA, protein-disulfide reductase (glutathione) activity ISO, MHC class I protein binding ISO","GO:0042802, GO:0003756, GO:0019153, GO:0015037, GO:0008233, GO:0042288","cellular response to vitamin D ISO, response to endoplasmic reticulum stress IBA, cellular response to interleukin-7 IDA, protein folding IBA, positive regulation of extrinsic apoptotic signaling pathway IMP, positive regulation of protein folding ISO","GO:2001238, GO:0006457, GO:0098761, GO:0071305, GO:1903334, GO:0034976"," Direct protein sequencing,  Phosphoprotein, Redox-active center,  Reference proteome, Endoplasmic reticulum,  Methylation,  Disulfide bond,  Repeat, Acetylation,  Isomerase,  Signal","GO:0050896, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0016020, GO:0098796, GO:0043226, GO:0031974, GO:0140534, GO:0005622"
99,Q8R081,HNRPL_MOUSE,Heterogeneous nuclear ribonucleoprotein L,Mus musculus (Mouse),"nucleoplasm ISS, cytosol ISO, perinuclear region of cytoplasm ISO, ribonucleoprotein complex ISS, cytoplasm ISO, pronucleus IDA, nucleus ISO, ribonucleoprotein granule ISS","GO:0035770, GO:1990904, GO:0005634, GO:0045120, GO:0005829, GO:0005737, GO:0005654, GO:0048471","transcription regulatory region sequence-specific DNA binding ISS, mRNA 3'-UTR binding ISO, RNA binding IDA, mRNA binding IBA, mRNA CDS binding ISO, pre-mRNA intronic binding ISS","GO:0003730, GO:0097157, GO:1990715, GO:0003729, GO:0000976, GO:0003723","negative regulation of mRNA splicing, via spliceosome ISO, regulation of RNA splicing IBA, regulation of translation IBA, cellular response to amino acid starvation ISO, circadian rhythm IEA, response to peptide IEA, mRNA processing IEA, positive regulation of mRNA binding ISO, regulation of alternative mRNA splicing, via spliceosome IMP, positive regulation of translation ISO","GO:0006417, GO:0048025, GO:0045727, GO:0007623, GO:0000381, GO:0034198, GO:1901652, GO:0043484, GO:0006397, GO:1902416"," Acetylation,  Direct protein sequencing,  Phosphoprotein,  Ubl conjugation,  Methylation, 3D-structure,  Cytoplasm,  Nucleus,  Ribonucleoprotein,  RNA-binding,  Reference proteome, Isopeptide bond, Repeat","GO:0008152, GO:0050896, GO:0009987, GO:0048511, GO:0065007",GO:0005488,"GO:0005622, GO:0043226, GO:0099080"
100,P20029,BIP_MOUSE,Endoplasmic reticulum chaperone BiP {ECO:0000305},Mus musculus (Mouse),"plasma membrane IDA, smooth endoplasmic reticulum ISO, endoplasmic reticulum membrane IDA, endoplasmic reticulum chaperone complex IDA, midbody ISO, intracellular membrane-bounded organelle ISO, membrane ISO, myelin sheath HDA, integral component of endoplasmic reticulum membrane ISO, mitochondrion ISS, endoplasmic reticulum lumen IDA, cytosol ISS, endoplasmic reticulum-Golgi intermediate compartment IDA, cytoplasm ISO, protein-containing complex ISO, extracellular region TAS, endoplasmic reticulum IDA, nucleus ISO, cell surface IDA, COP9 signalosome IEA","GO:0016020, GO:0034663, GO:0005739, GO:0005790, GO:0030176, GO:0005783, GO:0043209, GO:0005576, GO:0005789, GO:0043231, GO:0009986, GO:0005793, GO:0005829, GO:0005737, GO:0005886, GO:0005788, GO:0008180, GO:0030496, GO:0032991, GO:0005634","protein folding chaperone IBA, ubiquitin protein ligase binding ISO, unfolded protein binding ISO, enzyme binding ISO, ATP binding ISO, misfolded protein binding IDA, protein domain specific binding ISO, ribosome binding IDA, heat shock protein binding IBA, ATPase activity ISS","GO:0005524, GO:0051082, GO:0051787, GO:0031072, GO:0043022, GO:0031625, GO:0019899, GO:0016887, GO:0044183, GO:0019904","protein refolding IBA, toxin transport IMP, stress response to metal ion IEA, chaperone cofactor-dependent protein refolding IBA, cellular response to gamma radiation IEA, cellular response to antibiotic IEA, negative regulation of protein-containing complex assembly ISS, response to methamphetamine hydrochloride IEA, endoplasmic reticulum unfolded protein response IMP, response to endoplasmic reticulum stress ISO, cerebellum structural organization IMP, luteolysis IEA, cellular response to cAMP IEA, cerebellar Purkinje cell layer development IMP, posttranslational protein targeting to membrane, translocation ISS, neuron differentiation IEA, negative regulation of IRE1-mediated unfolded protein response ISS, cellular response to calcium ion IEA, cellular response to interleukin-4 IDA, response to cocaine IEA, negative regulation of apoptotic process ISO, proteolysis involved in cellular protein catabolic process IDA, ER overload response IDA, positive regulation of cell migration ISS, maintenance of protein localization in endoplasmic reticulum ISS, positive regulation of neuron projection development ISO, ubiquitin-dependent ERAD pathway IBA, cellular response to manganese ion IEA, positive regulation of protein ubiquitination IMP, positive regulation of embryonic development TAS, neuron apoptotic process IEA, cellular response to drug IEA, cellular response to glucose starvation ISO, negative regulation of transforming growth factor beta receptor signaling pathway IGI, response to unfolded protein IBA, cellular response to unfolded protein IBA, cellular response to nerve growth factor stimulus IEA","GO:0071353, GO:0030433, GO:0071287, GO:0030335, GO:1990090, GO:0034620, GO:0031204, GO:0042026, GO:0043066, GO:0035437, GO:0031398, GO:0051603, GO:0031333, GO:0030182, GO:0071320, GO:0035690, GO:1904313, GO:0051085, GO:0071236, GO:0042149, GO:0051402, GO:0010976, GO:0071277, GO:0042220, GO:0030968, GO:0097501, GO:0071480, GO:0021680, GO:0030512, GO:0006983, GO:0040019, GO:1901998, GO:1903895, GO:0021589, GO:0034976, GO:0006986, GO:0001554"," Direct protein sequencing, Nucleotide-binding,  Phosphoprotein,  Reference proteome, Ubl conjugation, Endoplasmic reticulum,  Chaperone,  Methylation,  ATP-binding,  Hydrolase,  Isopeptide bond,  Cytoplasm, Acetylation,  Nitration,  Signal","GO:0008152, GO:0050896, GO:0051179, GO:0009987, GO:0048511, GO:0065007, GO:0022414, GO:0032502","GO:0003824, GO:0005488","GO:0016020, GO:0043226, GO:0140513, GO:0031974, GO:0140534, GO:0005622, GO:0031224"
101,Q9D154,ILEUA_MOUSE,Leukocyte elastase inhibitor A,Mus musculus (Mouse),"cytoplasmic ribonucleoprotein granule ISO, extracellular region IDA, collagen-containing extracellular matrix HDA, extracellular space IBA","GO:0036464, GO:0005576, GO:0005615, GO:0062023","serine-type endopeptidase inhibitor activity IBA, peptidase inhibitor activity ISO","GO:0004867, GO:0030414","negative regulation of endopeptidase activity ISO, cellular homeostasis IDA, regulation of innate immune response IDA, regulation of protein catabolic process IPI, inflammatory response IDA, type B pancreatic cell proliferation IDA, negative regulation of interleukin-1 beta production IMP","GO:0044342, GO:0032691, GO:0010951, GO:0006954, GO:0019725, GO:0045088, GO:0042176"," Direct protein sequencing,  Phosphoprotein,  Serine protease inhibitor,  Secreted, Reference proteome, Cytoplasm,  Protease inhibitor","GO:0050896, GO:0009987, GO:0065007",GO:0098772,"GO:0005622, GO:0043226, GO:0099080, GO:0030312"
102,Q9QZE7,TSNAX_MOUSE,Translin-associated protein X,Mus musculus (Mouse),"perinuclear region of cytoplasm IEA, nucleoplasm ISO, nucleus IBA, cytoplasm IDA, Golgi apparatus ISO","GO:0048471, GO:0005737, GO:0005654, GO:0005794, GO:0005634","endoribonuclease activity IBA, metal ion binding IEA, single-stranded DNA binding IEA, sequence-specific DNA binding IEA, A2A adenosine receptor binding ISO, protein-containing complex binding ISO","GO:0004521, GO:0043565, GO:0031687, GO:0046872, GO:0003697, GO:0044877","spermatogenesis IEA, cell differentiation IEA, multicellular organism development IEA","GO:0030154, GO:0007283, GO:0007275","Golgi apparatus,  Ubl conjugation,  Developmental protein,  Differentiation,  Magnesium,  DNA-binding,  Isopeptide bond, Reference proteome,  Spermatogenesis,  Nucleus, Cytoplasm,  Metal-binding","GO:0032501, GO:0009987, GO:0022414, GO:0032502","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
103,Q3THK7,GUAA_MOUSE,GMP synthase [glutamine-hydrolyzing],Mus musculus (Mouse),cytosol ISO,GO:0005829,"pyrophosphatase activity IEA, GMP synthase activity ISO, ATP binding IEA, GMP synthase (glutamine-hydrolyzing) activity IBA","GO:0016462, GO:0005524, GO:0003921, GO:0003922","glutamine metabolic process IEA, GMP biosynthetic process ISO","GO:0006541, GO:0006177"," Direct protein sequencing, Glutamine amidotransferase,  GMP biosynthesis,  Ligase,  ATP-binding, Phosphoprotein,  Nucleotide-binding,  Cytoplasm, Acetylation,  Purine biosynthesis,  Reference proteome","GO:0008152, GO:0009987","GO:0003824, GO:0005488",
104,Q9DAK9,PHP14_MOUSE,14 kDa phosphohistidine phosphatase,Mus musculus (Mouse),cytosol IDA,GO:0005829,"protein histidine phosphatase activity ISO, ion channel binding ISO, calcium channel inhibitor activity ISO","GO:0044325, GO:0019855, GO:0101006","protein dephosphorylation ISO, negative regulation of lyase activity ISO, peptidyl-histidine dephosphorylation ISO, positive regulation of cell motility IMP, negative regulation of ATP citrate synthase activity ISO, positive regulation of insulin secretion involved in cellular response to glucose stimulus ISO, regulation of actin cytoskeleton reorganization ISO, negative regulation of T cell receptor signaling pathway ISO","GO:0050860, GO:0051350, GO:0035774, GO:2000249, GO:0006470, GO:2000147, GO:2000984, GO:0035971"," Reference proteome, Cytoplasm,  Hydrolase,  Protein phosphatase","GO:0009987, GO:0008152, GO:0065007","GO:0003824, GO:0005488, GO:0098772",
105,Q62426,CYTB_MOUSE,Cystatin-B,Mus musculus (Mouse),"extracellular space ISO, collagen-containing extracellular matrix HDA, cytosol ISO, cytoplasm ISO, nucleolus ISO, nucleus ISO","GO:0062023, GO:0005730, GO:0005829, GO:0005737, GO:0005615, GO:0005634","cysteine-type endopeptidase inhibitor activity ISO, protease binding ISO, endopeptidase inhibitor activity ISO","GO:0004866, GO:0004869, GO:0002020","negative regulation of peptidase activity ISO, adult locomotory behavior IMP, negative regulation of proteolysis ISO","GO:0045861, GO:0010466, GO:0008344","Thiol protease inhibitor,  Cytoplasm, Acetylation,  Reference proteome,  Protease inhibitor","GO:0032501, GO:0065007, GO:0007610","GO:0005488, GO:0098772","GO:0043226, GO:0005622, GO:0030312"
106,P29758,OAT_MOUSE,"Ornithine aminotransferase, mitochondrial",Mus musculus (Mouse),"mitochondrion HDA, nucleoplasm ISO, mitochondrial matrix ISS, cytoplasm ISO","GO:0005739, GO:0005737, GO:0005654, GO:0005759","pyridoxal phosphate binding IBA, identical protein binding ISS, ornithine(lysine) transaminase activity IEA, ornithine-oxo-acid transaminase activity IBA","GO:0042802, GO:0050155, GO:0030170, GO:0004587","L-proline biosynthetic process IEA, arginine catabolic process to glutamate IBA, arginine catabolic process to proline via ornithine IBA","GO:0055129, GO:0019544, GO:0010121"," Direct protein sequencing, Pyridoxal phosphate,  Mitochondrion,  Aminotransferase,  Transferase, Acetylation,  Transit peptide,  Reference proteome","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0005622"
107,P63268,ACTH_MOUSE,"Actin, gamma-enteric smooth muscle",Mus musculus (Mouse),"cell periphery IDA, cytoplasm ISS, myosin filament ISS, dynactin complex IBA, filopodium ISS, cell body ISS, lamellipodium ISS, actin cytoskeleton IBA","GO:0030027, GO:0005869, GO:0030175, GO:0071944, GO:0015629, GO:0005737, GO:0032982, GO:0044297",ATP binding IEA,GO:0005524,"mesenchyme migration ISS, positive regulation of gene expression ISS","GO:0090131, GO:0010628"," Cytoskeleton, Muscle protein,  Methylation,  ATP-binding,  Nucleotide-binding,  Cytoplasm, Acetylation,  Oxidation,  Reference proteome","GO:0032501, GO:0065007",GO:0005488,"GO:0043226, GO:0042995, GO:0005875, GO:0005622, GO:0099080"
108,Q9CQI3,GMFB_MOUSE,Glia maturation factor beta,Mus musculus (Mouse),,,"actin binding IEA, Arp2/3 complex binding IBA, growth factor activity IEA","GO:0008083, GO:0071933, GO:0003779","actin filament debranching IBA, locomotory behavior IMP, negative regulation of Arp2/3 complex-mediated actin nucleation IBA, learning IMP","GO:0007626, GO:0007612, GO:0034316, GO:0071846"," Acetylation,  Phosphoprotein, Reference proteome, 3D-structure,  Growth factor","GO:0032501, GO:0009987, GO:0007610, GO:0065007","GO:0005488, GO:0098772",
109,Q3UB69,ATPB_MOUSE,"ATP synthase subunit beta, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"membrane raft ISO, mitochondrial membrane ISO, mitochondrion IDA, mitochondrial nucleoid ISO, mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1) ISO, membrane ISO, myelin sheath HDA, proton-transporting ATP synthase complex ISO, proton-transporting ATP synthase complex, catalytic core F(1) ISO, mitochondrial proton-transporting ATP synthase complex ISS, cell surface ISO, mitochondrial inner membrane HDA, plasma membrane ISO","GO:0016020, GO:0005743, GO:0005739, GO:0045259, GO:0043209, GO:0009986, GO:0045261, GO:0042645, GO:0005753, GO:0000275, GO:0031966, GO:0005886, GO:0045121","proton-transporting ATPase activity, rotational mechanism ISO, angiostatin binding ISO, ATP binding ISO, proton-transporting ATP synthase activity, rotational mechanism ISO, lipoprotein particle receptor activity ISO, ADP binding ISO, calcium ion binding ISO, ATPase activity ISO, MHC class I protein binding ISO","GO:0046933, GO:0005524, GO:0043532, GO:0043531, GO:0016887, GO:0046961, GO:0030228, GO:0005509, GO:0042288","mitochondrial ATP synthesis coupled proton transport ISO, positive regulation of blood vessel endothelial cell migration ISO, negative regulation of cell adhesion involved in substrate-bound cell migration IMP, ATP metabolic process ISO, receptor-mediated endocytosis ISO, angiogenesis ISO, ATP biosynthetic process ISO, proton transmembrane transport ISO, regulation of intracellular pH ISO, lipid metabolic process IMP, cellular response to interleukin-7 IDA","GO:0043536, GO:0042776, GO:0051453, GO:0001525, GO:0006629, GO:0006754, GO:0098761, GO:0006933, GO:0006898, GO:1902600, GO:0046034"," Membrane,  Direct protein sequencing,  Translocase,  Mitochondrion inner membrane, Transport,  ATP-binding,  Ion transport, Phosphoprotein,  Nucleotide-binding,  CF(1),  Hydrogen ion transport, Glycoprotein,  ATP synthesis, Acetylation, Mitochondrion,  Transit peptide,  Reference proteome","GO:0008152, GO:0050896, GO:0051179, GO:0009987, GO:0065007, GO:0032502","GO:0003824, GO:0038024, GO:0005488, GO:0005215","GO:0016020, GO:0098798, GO:0098796, GO:0043226, GO:0140534, GO:0009295, GO:0005622"
110,Q9WUD1,CHIP_MOUSE,STIP1 homology and U box-containing protein 1 {ECO:0000305},Mus musculus (Mouse),"nucleoplasm ISO, endoplasmic reticulum ISO, cytoplasm IDA, cytosol ISO, nuclear inclusion body ISO, ubiquitin conjugating enzyme complex TAS, chaperone complex ISO, Z disc IDA, ubiquitin ligase complex ISS, nucleus ISO","GO:0005783, GO:0042405, GO:0031371, GO:0005829, GO:0005737, GO:0005654, GO:0101031, GO:0000151, GO:0030018, GO:0005634","Hsp90 protein binding ISS, chaperone binding ISO, protein-macromolecule adaptor activity TAS, enzyme binding ISO, Hsp70 protein binding ISS, misfolded protein binding ISO, ubiquitin protein ligase activity IDA, SMAD binding ISS, ubiquitin-ubiquitin ligase activity IDA, G protein-coupled receptor binding ISO, heat shock protein binding ISO, TPR domain binding ISS, ubiquitin-protein transferase activity ISS, kinase binding ISO, ubiquitin protein ligase binding IPI, protein homodimerization activity IDA","GO:0034450, GO:0051087, GO:0042803, GO:0030911, GO:0030544, GO:0051787, GO:0031072, GO:0004842, GO:0030674, GO:0046332, GO:0019899, GO:0051879, GO:0061630, GO:0019900, GO:0031625, GO:0001664","proteasome-mediated ubiquitin-dependent protein catabolic process IMP, protein folding TAS, response to ischemia ISO, DNA repair IEA, ubiquitin-dependent ERAD pathway ISO, cellular response to hypoxia ISO, regulation of glucocorticoid metabolic process ISS, positive regulation of proteasomal ubiquitin-dependent protein catabolic process ISS, ubiquitin-dependent SMAD protein catabolic process ISS, protein maturation TAS, protein polyubiquitination IDA, protein K63-linked ubiquitination ISS, protein quality control for misfolded or incompletely synthesized proteins IMP, chaperone-mediated autophagy ISO, negative regulation of transforming growth factor beta receptor signaling pathway ISO, cellular response to heat ISO, positive regulation of chaperone-mediated protein complex assembly ISO, protein ubiquitination ISO, regulation of protein stability ISO, ubiquitin-dependent protein catabolic process IMP, endoplasmic reticulum unfolded protein response IDA, cellular response to misfolded protein IMP, negative regulation of protein binding IDA, positive regulation of proteolysis IBA, positive regulation of ubiquitin-protein transferase activity IDA, positive regulation of protein ubiquitination IDA, protein autoubiquitination ISS","GO:0031647, GO:0034605, GO:0030433, GO:0071456, GO:0051443, GO:0061684, GO:0045862, GO:0006281, GO:0006457, GO:0051604, GO:0006515, GO:0002931, GO:0071218, GO:0031398, GO:0030579, GO:0032436, GO:0000209, GO:0031943, GO:0032091, GO:0043161, GO:0006511, GO:0030968, GO:0090035, GO:0016567, GO:0030512, GO:0051865, GO:0070534"," DNA repair, Ubl conjugation, Phosphoprotein,  Repeat,  Isopeptide bond, 3D-structure,  Transferase,  Cytoplasm,  Ubl conjugation pathway,  Nucleus,  TPR repeat,  Reference proteome,  DNA damage","GO:0050896, GO:0009987, GO:0008152, GO:0065007","GO:0003824, GO:0005488, GO:0060090","GO:1902494, GO:0140535, GO:0043226, GO:0005622"
111,Q8BH95,ECHM_MOUSE,"Enoyl-CoA hydratase, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"mitochondrial matrix IEA, mitochondrion HDA","GO:0005739, GO:0005759",enoyl-CoA hydratase activity ISS,GO:0004300,fatty acid beta-oxidation ISS,GO:0006635," Direct protein sequencing,  Phosphoprotein,  Fatty acid metabolism,  Lyase,  Mitochondrion, Transit peptide, Acetylation,  Reference proteome, Lipid metabolism","GO:0008152, GO:0009987",GO:0003824,"GO:0031974, GO:0043226, GO:0005622"
112,Q91VD9,NDUS1_MOUSE,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",Mus musculus (Mouse),"mitochondrion HDA, mitochondrial intermembrane space ISS, myelin sheath HDA, mitochondrial respiratory chain complex I ISS","GO:0043209, GO:0005739, GO:0005758, GO:0005747","NADH dehydrogenase (ubiquinone) activity IEA, metal ion binding IEA, 4 iron, 4 sulfur cluster binding IBA, electron transfer activity IEA, 2 iron, 2 sulfur cluster binding IEA","GO:0051537, GO:0051539, GO:0008137, GO:0009055, GO:0046872","apoptotic mitochondrial changes ISS, ATP synthesis coupled electron transport IEA, cellular respiration ISS, reactive oxygen species metabolic process ISS, ATP metabolic process ISS, regulation of mitochondrial membrane potential ISS","GO:0045333, GO:0072593, GO:0051881, GO:0046034, GO:0042773, GO:0008637"," Membrane, Translocase,  Reference proteome,  Transport,  Mitochondrion inner membrane,  Oxidoreductase,  Acetylation,  Direct protein sequencing,  Respiratory chain, 2Fe-2S,  NAD, Phosphoprotein,  Iron-sulfur, Mitochondrion,  4Fe-4S,  Transit peptide,  Iron,  3D-structure, Electron transport,  Metal-binding,  Ubiquinone","GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0098798, GO:1902494, GO:0098796, GO:0043226, GO:0031974, GO:0005622"
113,P47757,CAPZB_MOUSE,F-actin-capping protein subunit beta,Mus musculus (Mouse),"brush border IDA, membrane IDA, neuronal cell body ISO, cortical cytoskeleton IDA, intercalated disc IDA, WASH complex ISS, lamellipodium IDA, sperm connecting piece IDA, dendritic spine ISO, Z disc IDA, F-actin capping protein complex IDA, cytoskeletal calyx IEA","GO:0016020, GO:0030027, GO:0071203, GO:0005903, GO:0014704, GO:0043025, GO:0008290, GO:0030018, GO:0097224, GO:0033150, GO:0043197, GO:0030863","beta-tubulin binding IPI, actin binding ISO","GO:0048487, GO:0003779","regulation of protein kinase C signaling IMP, muscle fiber development IMP, negative regulation of filopodium assembly IBA, regulation of lamellipodium assembly IBA, neuron projection development IMP, actin polymerization or depolymerization IDA, cell projection organization IMP, barbed-end actin filament capping IDA, regulation of cell morphogenesis ISS, cytoskeleton organization ISS, cell morphogenesis IBA, negative regulation of microtubule polymerization IDA, lamellipodium assembly IMP","GO:0031175, GO:0090036, GO:0048747, GO:0051016, GO:0010591, GO:0007010, GO:0030032, GO:0030030, GO:0051490, GO:0022604, GO:0008154, GO:0031115, GO:0000902"," Direct protein sequencing,  Phosphoprotein,  Alternative splicing, Reference proteome,  Actin-binding,  Cytoplasm, Acetylation,  Actin capping, Cytoskeleton","GO:0009987, GO:0032502, GO:0065007",GO:0005488,"GO:0043226, GO:0042995, GO:0098794, GO:0098862, GO:0030054, GO:0005622, GO:0044297"
114,P46471,PRS7_MOUSE,26S proteasome regulatory subunit 7,Mus musculus (Mouse),"cytoplasmic ribonucleoprotein granule ISO, proteasome complex ISO, proteasome accessory complex IDA, cytosol ISO, proteasome regulatory particle, base subcomplex IBA, P-body IDA, dendritic spine ISO, nucleus ISO","GO:0000932, GO:0000502, GO:0036464, GO:0005829, GO:0008540, GO:0043197, GO:0022624, GO:0005634","transcription factor binding ISO, ATP binding IEA, TBP-class protein binding ISO, ATPase activity ISO, proteasome-activating ATPase activity IEA","GO:0005524, GO:0036402, GO:0017025, GO:0008134, GO:0016887","positive regulation of RNA polymerase II transcription preinitiation complex assembly IBA, ubiquitin-dependent protein catabolic process ISO","GO:0045899, GO:0006511"," Direct protein sequencing, Nucleotide-binding,  ATP-binding,  Cytoplasm, Acetylation,  Reference proteome,  Proteasome","GO:0009987, GO:0008152, GO:0065007","GO:0003824, GO:0005488","GO:1902494, GO:0140535, GO:0043226, GO:0042995, GO:0098794, GO:0005622, GO:0099080"
115,Q9DB05,SNAA_MOUSE,Alpha-soluble NSF attachment protein,Mus musculus (Mouse),"vacuolar membrane IBA, plasma membrane IEA, myelin sheath HDA, presynapse ISO, glutamatergic synapse IDA, postsynapse ISO, SNARE complex IBA, synaptobrevin 2-SNAP-25-syntaxin-1a complex IDA","GO:0098793, GO:0043209, GO:0098794, GO:0098978, GO:0031201, GO:0005774, GO:0070044, GO:0005886","syntaxin binding IDA, protein-containing complex binding ISS, soluble NSF attachment protein activity IBA, SNARE binding ISS","GO:0000149, GO:0019905, GO:0044877, GO:0005483","SNARE complex disassembly IGI, neuron differentiation IMP, regulation of synaptic vesicle priming IGI, apical protein localization IMP, brain development IMP, positive regulation of ATPase activity ISO, synaptic transmission, glutamatergic IGI, synaptic vesicle priming IDA, intracellular protein transport IMP, protein-containing complex disassembly ISO","GO:0032781, GO:0045176, GO:0007420, GO:0035249, GO:0030182, GO:0010807, GO:0032984, GO:0035494, GO:0006886, GO:0016082"," Transport,  Direct protein sequencing,  Phosphoprotein, Membrane,  Cell membrane,  ER-Golgi transport, Acetylation,  Protein transport,  Reference proteome","GO:0051179, GO:0009987, GO:0023052, GO:0065007, GO:0032502","GO:0005488, GO:0060090","GO:0016020, GO:0098796, GO:0030054"
